FECHA;HORA;DIRECCION;LATITUD;LONGITUD
2025-02-24;05:40:00;KR 80 46 SUR 02;4.61984991;-74.16787825
2025-02-25;08:32:00;KR 86 44 SUR 02;4.62802519;-74.17157388
2025-02-23;23:49:00;CL 44 BIS B SUR 68 B 02;4.59597346;-74.1427022
2025-02-24;11:30:00;TV 60 124 02;4.70829518;-74.07161293
2025-02-25;07:27:00;CL 22 I 114 A 02;4.68704899;-74.14813943
2025-02-24;12:40:00;KR 86 74 02;4.69817453;-74.10461215
2024-08-30;19:50:00;TV 60 104 02;4.69192631;-74.06623618
2024-08-31;15:50:00;AVENIDA CENTENARIO 106 02;4.67672848;-74.14904562
2024-12-11;13:54:00;CL 5 A 43 B 02;4.61946853;-74.11019249
2024-12-14;11:35:00;CL 33 1 ESTE 02;4.61736502;-74.06146399
2025-02-12;13:00:00;TV 68 J 39 F SUR 02;4.60399951;-74.14191497
2025-02-11;08:40:00;KR 72 11 A 02;4.64193623;-74.1343219
2025-02-14;07:25:00;CL 139 94 02;4.73779592;-74.0867632
2025-02-14;05:40:00;CL 70 F 111 C 02;4.70975873;-74.1288735
2025-02-14;00:05:00;AVENIDA CIUDAD DE CALI 8 02;4.64568884;-74.1506652
2025-02-15;14:38:00;KR 86 25 F 02;4.67636663;-74.12180664
2025-02-15;06:10:00;KR 86 73 02;4.69735233;-74.10511332
2025-02-18;08:33:00;DG 16 119 02;4.68479238;-74.15769575
2025-02-19;07:00:00;KR 3 28 SUR 02;4.56675746;-74.09387105
2025-02-20;17:48:00;KR 87 C 69 A SUR 02;4.62141706;-74.194501
2025-02-21;13:15:00;CL 37 SUR 52 A 02;4.60215476;-74.12923617
2025-02-23;18:32:00;CL 162 55 C 02;4.74500914;-74.05773965
2025-02-22;09:40:00;TV 60 115 A 02;4.6992652;-74.06997947
2025-02-22;06:39:00;KR 52 A 46 A SUR 02;4.59293626;-74.13570968
2024-06-29;16:30:00;AC 26 SUR 51 F 02;4.60531704;-74.12516002
2024-06-18;09:50:00;CL 100 11 02;4.68268746;-74.0433655
2024-06-19;08:09:00;KR 76 72 A 02;4.69079358;-74.09852546
2024-10-20;10:30:00;KR 88 C 43 SUR 02;4.63414052;-74.17358784
2024-11-19;17:10:00;CL 58 L SUR 81 H 02;4.61460453;-74.18371094
2024-09-21;23:58:00;CL 57 B SUR 66 02;4.59992233;-74.15718345
2024-06-27;06:49:00;CL 68 SUR 47 02;4.57583734;-74.15488855
2024-06-29;19:30:00;KR 30 8 02;4.6087103;-74.09636972
2024-07-03;07:50:00;KR 68 I 43 A SUR 02;4.60104796;-74.1432359
2024-07-02;05:10:00;KR 10 24 02;4.61073149;-74.07146541
2024-07-03;00:00:00;KR 14 L 73 D SUR 02;4.51650655;-74.1198775
2024-07-02;14:55:00;KR 11 B 19 SUR 02;4.57873932;-74.096705
2024-07-08;13:15:00;KR 79 53 B SUR 02;4.61285913;-74.1720658
2024-07-11;02:10:00;KR 100 24 B 02;4.68216993;-74.13331822
2024-07-12;19:54:00;CL 43 A SUR 7 A ESTE 02;4.54569226;-74.09058151
2024-08-03;19:10:00;KR 73 70 SUR 02;4.57914797;-74.16643662
2024-08-05;05:55:00;CL 24 85 C 02;4.67108116;-74.1244444
2024-08-05;19:56:00;CL 80 69 B 02;4.68462931;-74.07965688
2024-08-05;20:05:00;KR 89 B 51 SUR 02;4.63366465;-74.18264297
2024-08-04;21:54:00;AC 24 43 A 02;4.63218891;-74.09372775
2024-08-05;19:10:00;CL 153 8 A 02;4.73053283;-74.03087286
2024-08-05;08:00:00;KR 9 168 02;4.74627259;-74.03162745
2024-08-04;16:30:00;CL 1 13 02;4.59116182;-74.08777391
2024-08-06;12:05:00;CL 26 103 02;4.68938768;-74.13133232
2024-08-21;17:42:00;KR 69 26 02;4.6578482;-74.10669891
2024-09-26;00:24:00;KR 10 10 SUR 02;4.58286742;-74.08912776
2024-12-03;23:00:00;KR 14 19 02;4.60873703;-74.07627193
2024-09-30;11:00:00;CL 72 74 A 02;4.68918451;-74.09746674
2024-10-05;04:00:00;CL 13 39 02;4.62121432;-74.09945694
2024-10-03;13:47:00;KR 4 76 02;4.65776265;-74.05131397
2024-10-03;16:44:00;CL 3 31 D 02;4.60518122;-74.10350172
2024-10-05;20:15:00;KR 78 B 1 02;4.62228238;-74.13259698
2024-10-04;22:45:00;KR 81 A 59 SUR 02;4.61322722;-74.18310968
2024-10-04;08:44:00;CL 138 57 02;4.72747616;-74.06249879
2024-10-11;16:45:00;TV 42 4 02;4.61612665;-74.11172
2024-10-11;01:49:00;AVENIDA DE LAS AMERICAS 53 02;4.62793747;-74.10977255
2024-10-10;13:10:00;KR 71 B BIS 12 02;4.63940825;-74.12824778
2024-04-24;08:00:00;CL 22 SUR 24 G 02;4.5870062;-74.1071227
2024-04-18;18:15:00;CL 72 68 C 02;4.67933626;-74.08719388
2024-05-05;02:35:00;KR 13 47 02;4.63419934;-74.06607417
2024-05-03;00:25:00;KR 72 24 C 02;4.66306923;-74.11480723
2024-05-04;12:30:00;CL 35 SUR 24 A 02;4.58256853;-74.11806339
2024-05-03;14:00:00;KR 7 39 02;4.62555071;-74.06584618
2024-05-03;07:00:00;CL 26 SUR 68 A 02;4.60995082;-74.1295406
2024-05-04;23:19:00;KR 79 50 SUR 02;4.61497704;-74.16918097
2024-05-03;23:00:00;AVENIDA PRIMERO DE MAYO 39 02;4.59994773;-74.11742506
2024-05-31;20:20:00;KR 86 52 02;4.68121289;-74.11714343
2024-06-23;21:50:00;KR 77 J 65 G SUR 02;4.59837171;-74.18474645
2024-04-30;16:40:00;AVENIDA PRIMERO DE MAYO 69 02;4.61255153;-74.13425257
2024-05-01;11:12:00;DG 15 A 100 02;4.66779566;-74.15479896
2024-04-30;15:50:00;DG 69 A SUR 48 02;4.57496412;-74.15888397
2024-04-29;08:30:00;CL 23 75 02;4.66308527;-74.12317304
2024-05-04;20:28:00;KR 114 151 C 02;4.75465421;-74.09989146
2024-05-04;03:05:00;TV 60 127 02;4.7109817;-74.07209305
2024-05-26;01:25:00;KR 91 132 B 02;4.73169828;-74.08666549
2024-06-09;03:01:00;AVENIDA DE LAS AMERICAS 72 02;4.63062761;-74.13760332
2024-06-09;05:40:00;AVENIDA PRIMERO DE MAYO 69 H 02;4.61534064;-74.13656262
2024-06-07;12:05:00;AVENIDA CARACAS 23 02;4.61164316;-74.07474575
2024-06-06;23:00:00;CL 26 19 B 02;4.61981074;-74.07565502
2024-06-11;19:30:00;CL 1 9 02;4.5886371;-74.0838143
2024-06-11;22:00:00;CL 17 72 02;4.64917579;-74.12667332
2024-06-10;19:00:00;CL 43 SUR 12 F 02;4.56804999;-74.11589084
2024-06-10;06:20:00;CL 22 SUR 11 02;4.57756292;-74.09714756
2024-06-06;10:30:00;KR 82 46 A 02;4.67556159;-74.11470798
2024-07-07;18:18:00;KR 61 B 51 B 02;4.58785106;-74.14810392
2024-07-17;15:30:00;CL 42 SUR 86 G 02;4.63299808;-74.1683401
2024-06-07;12:40:00;KR 30 68 02;4.66358518;-74.07612709
2024-06-10;14:00:00;CL 13 42 A 02;4.62227035;-74.10077123
2024-06-08;21:30:00;CL 17 73 02;4.6508119;-74.12787763
2024-06-07;08:40:00;KR 9 112 02;4.69174012;-74.03608171
2024-06-07;12:55:00;AVENIDA CIUDAD DE CALI 17 02;4.65942012;-74.13578478
2024-06-06;20:16:00;TV 33 38 SUR 02;4.58802485;-74.12113456
2024-06-09;17:45:00;CL 132 98 C 02;4.73402385;-74.09391818
2024-06-06;14:37:00;KR 1 82 A SUR 02;4.50762744;-74.10549594
2024-06-09;23:44:00;KR 165 8 F 02;4.74226217;-74.02838913
2024-06-08;21:00:00;CL 68 SUR 51 02;4.58053334;-74.15738729
2024-06-07;17:50:00;DG 78 B SUR 14 H 02;4.51166771;-74.0893021
2024-06-09;09:06:00;KR 72 73 02;4.68848947;-74.09431247
2024-06-09;09:30:00;KR 18 74 F SUR 02;4.54243293;-74.14238033
2024-06-07;09:35:00;CL 160 16 02;4.7387498;-74.03854398
2024-06-07;16:58:00;TV 1 B ESTE 6 C SUR 02;4.57792119;-74.08003105
2024-12-06;19:55:00;KR 80 57 G SUR 02;4.61191011;-74.17747108
2024-12-05;10:28:00;KR 26 G 35 SUR 02;4.58794891;-74.11862991
2024-11-29;07:45:00;KR 20 39 B 02;4.62928554;-74.07341806
2024-11-25;06:00:00;CL 100 64 02;4.68977423;-74.06826285
2024-11-28;11:38:00;TV 80 I 92 A SUR 02;4.61432337;-74.21367479
2024-11-28;07:30:00;CL 63 SUR 81 D 02;4.61212974;-74.18659387
2024-06-08;18:30:00;KR 8 D 161 A 02;4.73813254;-74.02917275
2024-06-11;07:37:00;CL 3 53 B 02;4.61686988;-74.11634145
2024-11-30;01:24:00;TV 85 65 BIS 02;4.68748532;-74.11000285
2024-11-29;16:54:00;KR 30 71 C 02;4.66698565;-74.07369164
2024-11-30;21:15:00;CL 80 88 02;4.70390744;-74.1024208
2024-11-29;06:00:00;CL 72 62 02;4.67370099;-74.08113209
2024-12-01;06:18:00;CL 17 120 02;4.68550186;-74.15769522
2024-11-26;10:40:00;KR 53 G 2 B 02;4.61759821;-74.11961533
2024-12-01;19:05:00;DG 91 4 02;4.66918392;-74.04078104
2024-11-29;16:30:00;KR 33 56 A SUR 02;4.58050393;-74.14236692
2024-11-25;17:00:00;CL 69 A 94 02;4.69598732;-74.11457656
2024-12-02;15:30:00;CL 56 SUR 23 02;4.57216586;-74.14003662
2024-12-02;18:10:00;KR 3 6 SUR 02;4.57880215;-74.07820178
2024-11-28;12:50:00;CL 27 SUR 13 BIS 02;4.57883638;-74.10663829
2024-06-29;15:26:00;KR 79 D 73 SUR 02;4.60607365;-74.19838057
2024-05-28;22:10:00;KR 17 A 77 B 02;4.53986769;-74.13855175
2024-06-29;22:08:00;CL 19 27 02;4.61618012;-74.08577231
2024-07-03;22:15:00;DG 62 SUR 20 F 02;4.56553332;-74.14348175
2024-07-06;20:45:00;CL 86 95 C 02;4.71321422;-74.10439534
2024-07-21;12:00:00;KR 3 24 SUR 02;4.56659283;-74.08683447
2024-06-20;03:00:00;CL 17 CIUDAD DE CALI 02;4.65937869;-74.13588402
2024-06-19;12:00:00;CL 132 D 140 02;4.74429286;-74.11547429
2024-07-19;15:00:00;KR 69 BIS 31 SUR 02;4.61275802;-74.1351786
2024-07-20;23:30:00;KR 70 71 A 02;4.68334615;-74.0920165
2024-07-19;19:35:00;KR 30 51 02;4.6405514;-74.07887904
2024-07-18;22:00:00;KR 77 I 65 SUR 02;4.59834225;-74.18062595
2024-07-20;13:36:00;KR 10 4 SUR 02;4.58511327;-74.08749966
2024-07-17;21:40:00;KR 121 63 b 02;4.71221669;-74.14444832
2024-07-14;14:00:00;CL 25 SUR 6 02;4.57024954;-74.09387258
2024-07-23;00:10:00;CL 48 J SUR 5 G 02;4.55691667;-74.11042986
2024-07-24;16:00:00;CL 70 F SUR 19 B 02;4.55823459;-74.15283586
2024-07-27;21:00:00;AVENIDA CIUDAD DE CALI 26 02;4.678962;-74.11962894
2024-07-24;12:05:00;TV 79 D 73 B SUR 02;4.60673723;-74.19921903
2024-07-24;15:06:00;KR 81 66 SUR 02;4.61006845;-74.18936459
2024-07-24;14:40:00;AC 24 66 02;4.64770543;-74.10499839
2024-07-27;18:50:00;KR 89 48 SUR 02;4.63499959;-74.17875914
2024-07-26;13:40:00;CL 66 A 104 02;4.69844453;-74.1235423
2024-07-24;15:00:00;CL 13 69 F 02;4.64674301;-74.1247609
2024-08-28;03:20:00;KR 107 140 C 02;4.74299043;-74.09934675
2024-08-25;00:00:00;AC 71 SUR 3 J 02;4.52432987;-74.12566457
2024-08-03;19:10:00;TV 127 135 02;4.7437359;-74.11035388
2024-08-11;16:00:00;CL 3 24 02;4.59940735;-74.09494827
2024-08-11;15:50:00;KR 88 C 43 SUR 02;4.63429558;-74.17369513
2024-08-10;10:20:00;CL 64 SUR 20 F 02;4.56475065;-74.14611665
2024-08-09;22:25:00;AK 14 19 SUR 02;4.58247173;-74.10054234
2024-08-09;16:00:00;KR 72 72 02;4.68737741;-74.09519223
2024-08-31;10:08:00;KR 13 33 02;4.62018235;-74.06842915
2024-09-22;08:00:00;CL 17 88 02;4.6619598;-74.1378179
2024-09-22;07:20:00;DG 68 B SUR 18 L 02;4.5511303;-74.14823919
2024-09-30;20:00:00;KR 30 47 02;4.63693694;-74.07916871
2024-09-29;15:00:00;AVENIDA DE LAS AMERICAS 68 02;4.62914117;-74.12244348
2024-09-30;22:30:00;CL 19 10 02;4.60694041;-74.07377747
2024-09-30;17:15:00;CL 26 19 B 02;4.61967171;-74.07589642
2024-09-25;06:44:00;KR 71 G 69 SUR 02;4.58266958;-74.16410086
2024-10-01;18:08:00;CL 57 SUR 12 D 02;4.56065988;-74.1292992
2024-09-30;05:45:00;KR 7 207 02;4.78385321;-74.02797607
2024-09-28;22:00:00;KR 17 22 02;4.6125682;-74.07765327
2024-10-05;07:10:00;KR 94 B 61 SUR 02;4.6330517;-74.19551018
2024-10-15;19:50:00;KR 13 ESTE 26 B SUR 02;4.56371887;-74.07983069
2024-10-24;20:09:00;KR 87 B 6 D 02;4.64567846;-74.15492556
2024-10-24;19:14:00;CL 44 SUR 26 B 02;4.5830118;-74.12700323
2024-06-20;10:45:00;KR 27 2 02;4.59977207;-74.09909967
2024-06-24;16:40:00;CL 17 69 B 02;4.64543839;-74.12276534
2024-11-21;00:05:00;KR 72 44 D SUR 02;4.59900262;-74.14479969
2024-11-24;18:10:00;AVENIDA CIUDAD DE CALI 23 D 02;4.67079511;-74.12626831
2024-11-24;14:12:00;KR 105 F 70 C 02;4.7051609;-74.12195531
2024-11-24;16:30:00;AVENIDA CIUDAD DE CALI 25 D 02;4.67598483;-74.12208536
2024-11-22;19:50:00;CL 74 BIS SUR 87 A 02;4.6181398;-74.20005319
2024-11-25;17:40:00;KR 88 C 49 C 02;4.63132485;-74.17940447
2024-11-23;10:40:00;TV 78 D 11 A 02;4.64428348;-74.13766769
2024-11-26;14:00:00;CL 17 14 02;4.6070527;-74.07757012
2024-11-21;20:00:00;AVENIDA CARACAS 33 SUR 02;4.57668061;-74.11501912
2024-11-21;12:36:00;KR 32 56 SUR 02;4.58026063;-74.14217649
2024-11-27;18:47:00;CL 92 10 02;4.6732893;-74.04709486
2024-07-26;17:50:00;KR 18 54 02;4.64258802;-74.06951599
2024-11-27;19:10:00;KR 50 24 02;4.63776571;-74.09760621
2024-10-12;21:00:00;CL 13 19 02;4.60759276;-74.08434538
2024-10-11;12:30:00;CL 58 129 02;4.71802541;-74.06881271
2024-10-05;23:48:00;KR 73 64 A SUR 02;4.58559987;-74.16842995
2024-10-06;21:30:00;CL 50 A SUR 5 Z 02;4.55513596;-74.12025479
2024-10-19;19:45:00;AK 50 33 SUR 02;4.59933038;-74.1238509
2024-10-31;10:00:00;AVENIDA BOYACA 38 A SUR 02;4.60932274;-74.14142823
2024-11-02;02:53:00;KR 13 51 02;4.63819522;-74.06543581
2024-11-07;07:35:00;KR 30 18 A 02;4.61734577;-74.08894805
2024-11-10;06:58:00;CL 26 33 02;4.63001029;-74.0830072
2024-11-07;07:09:00;CL 6 4 02;4.58997123;-74.07654015
2024-07-31;09:10:00;CL 59 C SUR 88 C 02;4.62601322;-74.19159798
2024-06-27;07:15:00;KR 45 123 02;4.70426306;-74.0539538
2024-06-27;19:45:00;KR 19 59 B SUR 02;4.56307343;-74.13859025
2024-06-27;20:00:00;AVENIDA CARACAS 37 B SUR 02;4.57613251;-74.11850465
2024-06-26;13:00:00;DG 64 A BIS SUR 17 B 02;4.55449159;-74.1382846
2024-06-25;09:21:00;CL 2 68 02;4.62241792;-74.12789855
2024-06-28;00:40:00;KR 27 13 02;4.61201211;-74.08934233
2024-06-28;00:05:00;KR 5 ESTE 91 SUR 02;4.50137848;-74.10961179
2024-06-30;09:53:00;CL 24 12 02;4.61090794;-74.07178728
2024-06-29;16:55:00;CL 22 SUR 10 02;4.57576889;-74.0945941
2024-11-26;06:08:00;KR 45 69 G BIS SUR 02;4.57054722;-74.15833277
2024-11-25;14:20:00;KR 9 145 02;4.72258412;-74.03236738
2024-11-28;10:28:00;CL 71 A 50 02;4.66694689;-74.07497106
2024-11-25;16:21:00;TV 126 B 132 D 02;4.74167624;-74.1109231
2024-07-23;09:55:00;CL 16 97 02;4.66692149;-74.14855388
2024-07-31;08:50:00;KR 94 83 SUR 02;4.625491;-74.20975653
2024-07-29;08:14:00;KR 1 32 02;4.61661323;-74.06258908
2024-07-21;06:15:00;KR 88 D 6 D 02;4.64755661;-74.15616063
2024-07-30;20:40:00;CL 57 R SUR 67 02;4.59606915;-74.15806776
2024-07-31;15:45:00;CL 63 SUR 93 D 02;4.6309912;-74.19688014
2024-08-09;21:30:00;KR 14 67 02;4.654085;-74.06344472
2024-08-10;18:58:00;KR 84 B 61 C SUR 02;4.61822732;-74.18742147
2024-08-10;11:50:00;CL 1 G 25 A 02;4.59727455;-74.09823744
2024-08-07;16:40:00;AVENIDA DE LOS COMUNEROS 6 A 02;4.592644;-74.08120712
2024-08-06;06:55:00;CL 57 R SUR 66 02;4.59647609;-74.15689913
2024-08-10;05:43:00;KR 3 1 A 02;4.58253946;-74.07885758
2024-08-06;21:30:00;AVENIDA CARACAS 27 SUR 02;4.57903342;-74.10683838
2024-08-06;23:40:00;CL 145 102 B 02;4.74451419;-74.09365264
2024-09-25;15:30:00;KR 14 A 6 SUR 02;4.58865582;-74.09333479
2024-06-08;19:58:00;AVENIDA BOYACA 7 02;4.63240813;-74.13745848
2024-06-07;13:10:00;AVENIDA DE LAS AMERICAS 65 02;4.62827497;-74.11917654
2024-06-10;16:15:00;CL 40 19 02;4.63003945;-74.0725222
2024-06-11;17:54:00;KR 91 131 02;4.7287579;-74.08826677
2024-09-07;04:02:00;KR 80 59 SUR 02;4.608725;-74.18118922
2024-09-06;18:30:00;CL 57 R SUR 70 02;4.59619524;-74.16086023
2024-09-07;01:15:00;KR 7 222 02;4.79635142;-74.03151659
2024-06-20;23:30:00;KR 80 35 SUR 02;4.63021055;-74.15559558
2024-06-23;21:00:00;KR 10 1 C SUR 02;4.5904204;-74.08397523
2024-06-22;14:43:00;CL 44 D 69 I SUR 02;4.5709242;-74.15816513
2024-06-22;09:27:00;KR 10 22 SUR 02;4.57578761;-74.09461287
2024-06-22;11:36:00;KR 30 77 02;4.67116136;-74.07025842
2024-01-17;08:10:00;AU DEL NORTE 178 02;4.75730045;-74.0452495
2024-01-25;07:32:00;KR 24 5 A 02;4.60143167;-74.09408595
2024-01-24;12:20:00;CL 71 17 02;4.65903176;-74.06402008
2024-01-26;22:10:00;AVENIDA BOYACA 21 02;4.57043225;-74.13903221
2024-01-27;19:31:00;KR 30 24 02;4.62436927;-74.08296063
2024-02-01;11:28:00;CL 50 A SUR 5 X 02;4.5543178;-74.11985246
2024-01-31;10:10:00;CL 19 9 02;4.60622305;-74.07309961
2024-01-31;12:59:00;AVENIDA CARACAS 14 SUR 02;4.58451596;-74.0965882
2024-08-05;10:00:00;DG 40 SUR 34 02;4.58956574;-74.12420122
2024-08-06;10:40:00;CL 59 B SUR 78 D 02;4.6036319;-74.1802424
2024-08-17;15:35:00;CL 16 104 02;4.67119878;-74.15186194
2024-09-01;19:00:00;CL 63 68 G 02;4.66849162;-74.09704385
2024-09-04;19:00:00;KR 30 18 A 02;4.61727626;-74.08891586
2024-09-02;13:15:00;KR 31 41 A SUR 02;4.5862656;-74.12594644
2024-09-01;12:30:00;CL 80 107 02;4.71534427;-74.11681441
2024-02-03;07:25:00;CL 8 B 81 B 02;4.6447489;-74.14695132
2024-02-01;06:45:00;CL 3 36 02;4.60787372;-74.1068535
2024-02-04;03:20:00;AC 68 SUR 51 02;4.58050005;-74.15744144
2024-02-03;21:30:00;DG 32 H SUR 13 A 02;4.57239157;-74.11348636
2024-02-04;15:03:00;CL 11 A 72 F 02;4.64339494;-74.13623271
2024-02-02;18:00:00;CL 80 114 02;4.72155465;-74.12081367
2024-02-04;01:00:00;KR 15 ESTE 71 SUR 02;4.52116315;-74.08942695
2024-02-04;11:32:00;CL 63 SUR 81 D 02;4.61213825;-74.18659217
2024-02-04;19:48:00;CL 80 53 02;4.67550035;-74.07027012
2024-02-03;11:40:00;KR 30 7 02;4.60786546;-74.0972401
2024-02-02;13:01:00;KR 8 160 A 02;4.73601988;-74.02742671
2024-02-03;08:45:00;CL 116 13 02;4.69573524;-74.03999773
2024-02-02;14:04:00;CL 77 SUR 73 I 02;4.57273623;-74.17260762
2024-02-04;21:35:00;CL 167 62 02;4.75009457;-74.06144175
2024-02-02;15:31:00;KR 19 39 02;4.62742481;-74.0730278
2024-02-04;18:56:00;DG 9 D SUR 7 A 77 SUR;4.57285593;-74.07757414
2024-02-03;20:40:00;CL 6 70 B 02;4.62960087;-74.1318367
2024-02-02;21:36:00;CL 30 A SUR 2 50;4.56437634;-74.09304915
2024-09-19;18:34:00;KR 15 ESTE 46 G SUR 02;4.53810247;-74.08376952
2024-09-15;13:55:00;KR 80 J 78 SUR 02;4.61049755;-74.20483557
2024-08-22;16:20:00;KR 80 2 SUR 02;4.63145814;-74.15410792
2024-08-26;03:15:00;KR 7 97 02;4.67682873;-74.04031424
2024-11-05;06:17:00;AVENIDA CIUDAD DE CALI 38 B SUR 02;4.63400158;-74.16342091
2024-11-11;21:40:00;TV 5 P 48 Y SUR 02;4.55497019;-74.11452559
2024-09-15;09:00:00;AVENIDA TV DE SUBA 119 02;4.75190837;-74.10660656
2024-09-16;06:30:00;AVENIDA DE LAS AMERICAS 56 02;4.62771087;-74.1128358
2024-09-18;11:30:00;CL 80 119 02;4.72613294;-74.12466971
2024-09-17;16:25:00;KR 11 140 02;4.71884606;-74.03527168
2024-12-12;07:45:00;CL 80 81 02;4.6999629;-74.09747747
2024-12-11;11:00:00;KR 80 53 SUR 02;4.61586466;-74.1727727
2024-12-12;19:10:00;CL 74 24 02;4.6647561;-74.0660012
2024-12-13;19:30:00;KR 77 J 65 G SUR 02;4.59833155;-74.18474583
2024-12-08;17:40:00;KR 86 87 02;4.70789047;-74.09672431
2024-12-12;18:57:00;CL 70 111 D 02;4.70857319;-74.13069395
2024-12-12;16:00:00;KR 73 A 81 02;4.69741814;-74.09051156
2024-12-12;11:57:00;KR 52 C 46 SUR 02;4.5935715;-74.13676245
2024-12-11;14:20:00;KR 30 23 02;4.6247754;-74.08342806
2024-12-11;15:15:00;CL 17 SUR 12 A 02;4.58118036;-74.09593789
2024-11-09;12:00:00;CL 72 SUR 102 02;4.63608678;-74.20498041
2024-11-11;20:00:00;KR 91 130 A 02;4.72672903;-74.08905534
2024-12-17;22:20:00;AK 70 71 02;4.68264333;-74.09236861
2024-12-13;22:41:00;AK 9 110 02;4.69076171;-74.03823273
2024-12-14;12:10:00;AVENIDA CARACAS 76 BIS SUR 02;4.51301268;-74.11555556
2024-12-14;16:00:00;CL 74 A 119 02;4.7194737;-74.13077121
2024-12-17;08:15:00;CL 72 69 02;4.68089489;-74.08882516
2024-12-17;00:00:00;KR 19 103 02;4.68877818;-74.051697
2024-12-14;13:20:00;CL 6 A 94 A 02;4.65281854;-74.16286544
2024-12-18;15:01:00;CL 118 22 02;4.70006448;-74.05299358
2024-12-17;03:30:00;CL 34 17 02;4.62348678;-74.07222179
2024-12-18;13:50:00;KR 9 146 02;4.72388933;-74.03234627
2024-12-19;09:00:00;KR 14 65 SUR 02;4.53365484;-74.12011532
2024-12-20;12:30:00;KR 84 B 64 SUR 02;4.61691132;-74.18936057
2024-12-28;03:00:00;CL 80 104 02;4.71323516;-74.11514964
2024-12-31;18:30:00;CL 6 14 02;4.5970625;-74.08464579
2025-01-07;21:20:00;KR 10 A 70 02;4.65461878;-74.0596315
2025-01-07;20:46:00;TV 5 H 48 B SUR 02;4.55928693;-74.11097167
2025-01-07;22:50:00;AU DEL NORTE 104 02;4.69118409;-74.0560749
2025-01-05;05:50:00;CL 19 A 32 02;4.62037217;-74.08924846
2025-01-19;21:20:00;KR 86 85 02;4.70668977;-74.09786372
2024-09-20;02:25:00;CL 63 50 02;4.65339973;-74.08369628
2025-01-19;15:20:00;KR 77 J 65 G SUR 02;4.59831933;-74.18474046
2024-06-28;14:52:00;KR 30 78 02;4.67181899;-74.06973807
2024-06-29;03:14:00;KR 10 17 02;4.60521865;-74.07486109
2024-06-30;13:48:00;CL 176 51 02;4.75765863;-74.04965369
2024-06-14;20:31:00;KR 15 69 02;4.65664519;-74.06408934
2024-06-30;15:30:00;CL 94 SUR 18 F 02;4.52741509;-74.16924827
2024-08-11;02:25:00;AK 30 1 02;4.59886092;-74.10672037
2024-08-10;19:33:00;KR 99 19 02;4.67391664;-74.14328245
2024-08-15;14:00:00;DG 16 96 02;4.66487664;-74.14316922
2024-08-23;10:25:00;TV 85 56 A SUR 02;4.62132126;-74.18198315
2024-09-01;02:00:00;KR 101 83 02;4.71483637;-74.10865692
2024-09-02;21:20:00;KR 80 42 C SUR 02;4.62185195;-74.16424704
2024-09-03;22:40:00;AVENIDA CARACAS 19 SUR 02;4.58242538;-74.10050301
2024-09-03;17:15:00;CL 107 A 8 C 02;4.68877641;-74.04024808
2024-08-31;22:20:00;KR 7 97 02;4.67763002;-74.04010937
2024-09-15;01:30:00;AVENIDA PRIMERO DE MAYO 27 02;4.58928106;-74.10894813
2024-09-18;19:30:00;KR 3 ESTE 91 02;4.66824394;-74.03973153
2024-09-20;08:00:00;AVENIDA DE LAS AMERICAS 53 F 02;4.62745154;-74.11067662
2025-01-05;04:20:00;CL 153 55 02;4.73981724;-74.05746606
2024-09-22;00:32:00;CL 62 SUR 87 C 02;4.62259116;-74.19038919
2024-09-21;06:55:00;CL 13 17 02;4.60594586;-74.08252148
2024-09-20;20:00:00;CL 49 B BIS SUR 9 02;4.55812787;-74.11832897
2024-09-20;19:40:00;KR 5 48 P SUR 02;4.55279109;-74.10835115
2024-09-26;21:10:00;CL 6 19 A 02;4.60079926;-74.0902516
2024-09-25;16:08:00;CL 116 18 02;4.69794731;-74.04758302
2024-09-27;05:55:00;CL 36 SUR 26 B 02;4.58461598;-74.12108449
2024-09-25;07:20:00;KR 8 1 C SUR 02;4.58561413;-74.08442987
2024-09-25;16:05:00;KR 24 32 A SUR 02;4.58263214;-74.11585865
2024-09-28;10:50:00;KR 111 157 02;4.75979879;-74.09356324
2024-09-29;10:30:00;CL 26 70 02;4.6632029;-74.10945085
2024-09-28;21:00:00;CL 53 55 02;4.64896371;-74.0892735
2024-09-28;18:53:00;CL 26 SUR 75 02;4.62412931;-74.14630619
2024-09-30;01:16:00;KR 128 143 02;4.74885382;-74.10967616
2024-07-11;01:10:00;KR 72 77 A 02;4.69319045;-74.09145128
2024-09-03;06:50:00;TV 23 BIS 44 A SUR 02;4.577341;-74.12621868
2024-09-28;07:40:00;CL 56 A SUR 36 A 02;4.58484324;-74.14339689
2024-09-26;17:40:00;KR 91 134 02;4.7327993;-74.08620899
2024-10-11;08:35:00;TV 17 65 SUR 02;4.55364936;-74.13695691
2024-10-07;06:50:00;CL 80 96 02;4.70825485;-74.11014353
2024-10-05;07:30:00;KR 120 213 02;4.80110301;-74.08145108
2024-10-05;14:15:00;KR 86 24 C 02;4.67320482;-74.12431781
2024-10-03;09:50:00;CL 26 5 02;4.60968614;-74.06785248
2024-10-10;20:34:00;CL 26 SUR 88 F 02;4.6417531;-74.16317684
2024-10-09;14:10:00;CL 38 SUR 72 N 02;4.61471503;-74.1457449
2024-10-10;20:30:00;KR 70 69 A 02;4.68105784;-74.09356145
2024-10-09;12:00:00;CL 24 66 02;4.64768083;-74.10496942
2024-10-09;12:50:00;KR 84 24 A 02;4.67051575;-74.12298528
